[Wed Dec 13 22:28:20.666168 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=5$day=12
[Wed Dec 13 22:28:20.666237 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=5$day=12
[Wed Dec 13 22:28:20.990804 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=4$day=12
[Wed Dec 13 22:28:20.990879 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=4$day=12
[Wed Dec 13 22:28:21.930855 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=3$day=12
[Wed Dec 13 22:28:21.930965 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=3$day=12
[Wed Dec 13 22:28:22.298379 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=2$day=12
[Wed Dec 13 22:28:22.298439 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=2$day=12
[Wed Dec 13 22:28:22.996712 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=1$day=12
[Wed Dec 13 22:28:22.996781 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=1$day=12
[Wed Dec 13 23:00:17.214285 2017] [:error] [pid 10086] [client 127.0.0.1:57592] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=13&day=1
[Wed Dec 13 23:00:17.214352 2017] [:error] [pid 10086] [client 127.0.0.1:57592] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 169, referer: http://booking.local/index.php?month=13&day=1
[Wed Dec 13 23:00:19.006875 2017] [:error] [pid 10086] [client 127.0.0.1:57592] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=12$day=31
[Wed Dec 13 23:00:19.007014 2017] [:error] [pid 10086] [client 127.0.0.1:57592] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 169, referer: http://booking.local/index.php?month=12$day=31
[Wed Dec 13 23:00:20.699680 2017] [:error] [pid 10888] [client 127.0.0.1:57602] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=12$day=31&day=14
